Nº Contrato;Apelido Cliente;Nome Cliente;Categoria Cliente;Contato;Fone;Email;Referência;Status;Tipo Contrato;Início Vigência;Fim Vigência;Data Cadastro;Próx. Reajuste;Obs
"2686";"23682766000107_EDF.METRPOLITAN";"CONDOMINIO DO EDIFICIO METROPOLITANO TOWER";;"(27)3441-6150";"(27)99649-5132";"metropolitanotower.operacional@gmail.com";"Valor R$ 1.426,70 - Anual Ponto Offline sem Nuvem";"ATIVO";"Ponto Secullum Anual";"18/07/2024";"18/07/2026";"05/11/2024 14:37";"18/07/2026";"Descrição: Contrato de manutenção de sistema de ponto.||Licença do Ponto Secullum Offline considerando a TAB-P4 de precificação.||Renovação do Contrato 888 utilizando o percentual de 7,0%.|Contrato realizado no projeto de conversão Secullum (software e módulo nuvem)||Renovação 07/2024: IPCA 4,5% passando de R$ 1.307,88 p/ R$ 1.366,71.|Renovação 07/2025: IGP-M 4,39%, passando de  R$ 1.366,71 p/ R$ 1.426,70.|16/07/2025 - Faturado total de 1426,70 em 4x."
"2458";"31885931000148 LORENGE UNIQUE";"CONDOMINIO DO LORENGE UNIQUE";;"Financeiro";"(27)3315-7334";"renan@condonal.com.brunique@uniquemall.com.brmarilia@condonal.com.brmariana@condonal.com.brnfs@atasistemas.com.br";"Valor R$ 1.034,53 I Contrato Mensal Suporte e Manutenção - On Site";"ATIVO";"Acesso Manutenção";"27/02/2024";"27/02/2027";"05/11/2024 14:26";"27/02/2027";"Cláusula Terceira - A LOCATÁRIA pagará mensalmente a quantia de |R$ 693,00 (seiscentos e noventa e três reais) pelos serviços necessários ao bom funcionamento do sistema durante os primeiros 12 meses e|R$ 793,00 (setecentos e noventa e três reais) nos 12 meses subsequentes ao primeiro ano de contrato.||LINHA DO TEMPO:|18/02/2026-Reajuste anual com base no índice IGP-M, no percentual de 0,00% (DEFLAÇÃO)|27/02/2025: Renovação com reajuste anual pelo IGP-M. Acréscimo de R$ 65,41, passando de R$ 969,12 para R$ 1.034,53."
"2471";"31885931000148 LORENGE UNIQUE";"CONDOMINIO DO LORENGE UNIQUE";;"financeiro";"(27)3315-7334";"unique@uniquemall.com.brbarrosoengenharia@terra.com.brfinanceiro@uniquemall.com.brmariana@condonal.com.brnfs@atasistemas.com.br";"Contrato Mensal Suporte e Manutenção - On Site";"CANCELADO";"Acesso Manutenção";"01/03/2024";"01/09/2025";"05/11/2024 14:26";"01/09/2025";"Descrição: Ajuste e melhoria de totem expedidor de ticket e garantia estendida.|*** NÃO RENOVAR ESSE CONTRATO. Trata-se de 18 parcelas do Orçamento 19705.|- Formalizado a garantia estendida de 24 meses, vencendo em 28/02/2026.||04/08/2025 - Contrato cancelado após faturamento de venc. 25/08/2025 (orientação no e-mail Jean)"
"2395";"32696567000130_CRT-ES";"CONSELHO REGIONAL DOS TECNICOS INDUSTRIAIS DO ESPIRITO SANTO - CRT-ES";;"financeiro";"(27)3100-2019";"infraestrutura@crtes.gov.brnfs@atasistemas.com.br";"R$ 450,75 Mensal | Ponto Secullum Ultimate (50F)";"ATIVO";"Ponto Secullum";"22/12/2023";"22/12/2026";"05/11/2024 14:52";"22/12/2026";"Descrição: Contrato de manutenção de sistema de ponto.|- Licença Ponto Secullum Web - Licença Mensal do Software Web de Gerenciamento de Ponto Secullum ( Até 20 funcionários ) |- Aplicativo para smartphone (Android e iOS) |- Suporte Remoto Total|||LINHA DO TEMPO:|14/01/2026- Rnovação de contrato DEFLAÇÃO permanece o valor de 450,75.|06/02/2025 - Upgrade para a versão Ultimate. Acréscimo de R$ 80,00 passando de R$ 370,75 para o valor de R$ 450,75.|13/01/2025- Renovado contrato pelo IGPM 6,35% - passando de 348,00 para 370,75.|17/07/2024 - Adicional para +20 funcionários, passando de 30 para o total de 50 funcionários ativos. Acréscimo de R$ 90,00, passando de R$ 258,00 para R$ 348 ,00 mensais.|* 16/01/2023 - Adicional para +10 funcionários, passando de 20 para o total de 30 funcionários ativos.|Passando de R$ 209,00 para o valor mensal de R$ 258,00.||Obs: Cliente com GESTÃO DE ARQUIVOS habilitada. Ao efetuar os upgrades, lembrar de analisar o registro do cliente na Secullum. Nesse caso será necessário acrescentar o valor de R$ 8,50 para o pacote de 10 funcionários ativos."
"2296";"01535124000134 COOPERCIGES";"COOPERCIGES COOPERAT DOS CIRURGIOES GERAIS DO E.E.SANTO";;"Financeiro";"27 3227-4838";"financeiro@cooperciges.coop.brcooperciges@cooperciges.coop.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Web";"CANCELADO";"Ponto Secullum";"03/11/2023";"03/11/2026";"05/11/2024 14:52";"03/11/2026";"Descrição: Contrato de manutenção de sistema de ponto.|- Licença Mensal do Ponto Secullum Web ( Até 20 Funcionários) + App para Smartphone|- Serviço de suporte remoto||LINHA DO TEMPO|31/10/2025- Cancelamento – Aviso prévio até 29/11/2025|Interromper faturamento, porém, ainda é devida a seguinte parcela:|Parcela 1: R$ 130,77 (vencimento no dia 15/12/2025).|23/10/2025 - Renovado contrato pelo IGPM 2,82% passando de 146,76 para 150,91.|08/11/2024- Renovado contrato e faturado em 1 única parcela.|14/08/2024: foram faturadas as 06 últimas parcelas tudo para Maio de 2024.|"
"2823";"11967455000105_EDF. MANHATTAN";"EDIFICIO MANHATTAN WORK CENTER";;"financeiro";"27 3434-5907";"nfboleto@acadm.com.brnfs@atasistemas.com.br";"Locação Mensal Equipamento com Suporte - On Site";"ATIVO";"Acesso Locação Equipamento";"05/10/2024";"05/10/2026";"05/11/2024 14:26";"05/10/2026";"CONTRATO DE LOCAÇÃO DE EQUIPAMENTOS DE CONTROLE DE ACESSO E PRESTAÇÃO DE SERVIÇOS DE SUPORTE TÉCNICO E MANUTENÇÃO|a)	01 Catraca Topdata Revolution 3 Biometria LFD, Prox. 125kHz e Urna|b)	01 Catraca Topdata Revolution 3 Biometria LFD e Prox. 125kHz|c)	Central de Comando Acionamento Fechadura Eletroímã|d)	Fechadura Eletroímã Inox Drigon 170kgf|e)	Nobreak Flex Autonomia de Fechadura com Fonte Temporizada|f)	Software de Controle de Acesso TopPortaria (Até 02 Catracas)|g)	Manutenção preventiva e corretiva.||- Aditivo Contratual efetuado em 15/09/2020 alterando o valor de R$ 900,00 para R$ 1.225,00: + 01 Catraca Topdata Revolution 3 Biometria LFD e Prox. 125kHz||11/04/2023 - ADITIVO AO CONTRATO DE LOCAÇÃO DE EQUIPAMENTO DE CONTROLE DE ACESSO E PRESTAÇÃO DE SERVIÇOS DE SUPORTE TÉCNICO E MANUTENÇÃO|- Realizado a adaptação nas Catracas Revolution 3 com o Leitor Facial T4  Topdata. Concedido ao cliente como cortesia e aprovado pela gerência o direito da licença do BMA W.Acesso Condomínio, com 1 servidor e 5 (cinco) equipamentos.|- Desconto no valor global da locação concedido ao cliente e aprovado pela gerência.|- Aditivo contratual, acrescentando R$ 512,80 nas próximas parcelas, passando de R$ 1.137,05 para R$1.649,85 mensal.|a) 03 Leitores Faciais T4 |b) 01 iDFace 10K + SIP|c) 01 Totem de Estacionamento Single|d) Software BMA W.Acesso Condomínio ||*Renovação em out de 2024 no IGP-M: passando de R$ 1.649,85 para R$ 1.724,58."
"2637";"30572376000131_EDUCARMAIS";"EDUCAR MAIS BRASIL LTDA";;"financeiro";"30267785";"financeiro@abracomex.orgnfs@atasistemas.com.br";"Valor R$ 133,69 - Mensal Ponto Web 20F";"ATIVO";"Ponto Secullum";"26/05/2024";"26/05/2026";"05/11/2024 14:26";"26/05/2026";"Descrição: Contrato de manutenção de sistema de ponto.|Renovar no IGP-M|- Licença Anual do Ponto Secullum 4 sem Módulo Web Nuvem ( Até 20 funcionários ativos )|- Serviço técnico de apoio e suporte remoto.|* Cliente já possui Relógio de Ponto Topdata Inner Rep.||LINHA DO TEMPO|Renovado contrato pelo IGPM 8,51% Passando de 133,69 ´para 145,07. (R$ 11,38)"
"2373";"01936248000121 MULTIVIX";"EMPRESA BRASILEIRA DE ENSINO PESQUISA E EXTENSAO S/A - MULTIVIX";;"financeiro";"(27) 3335-5666";"alvaro.milleri@multivix.edu.brmultivix@multivix.edu.brxml.vitoria@multivix.edu.brnotasfiscais.tic@multivix.edu.brnagilla.veiga@multivix.edu.bralice.santos@multivix.edu.brnfs@atasistemas.com.br";"Locação Mensal Equipamento com Suporte - On Site";"ATIVO";"Acesso Locação Equipamento";"21/12/2023";"21/12/2026";"05/11/2024 14:37";"21/12/2026";"Descrição: Locação de equipamentos de controle de acesso.|16/09/2022 - Fica alterado a Licença do Secullum Acesso .Net passando 10000 para ilimitado|16/09/2022 - Fica alterado o valor do contrato acrecentando o valor de R$ 390,00 passando de R$ 2569,26 para R$ 2959,26|12/12/2024 - Contrato renovado pelo índice IGP-M: passando de R$ 3.151,61 para R$ 3.327,78.||Composição do contrato:|07 (sete) - Catracas Topdata Revolution 3 Prox e QR Code|01 (uma) - Catraca Topdata Revolution 3 Prox,  QR Code e Urna|01 (uma) - Licença do Acesso.Net ( 10.000 usuários / 08 equipamentos )||ATÉ 3.000 PESSOAS ATIVAS + R$ 110,00 / mês|ATÉ 5.000 PESSOAS ATIVAS + R$ 155,00 / mês|ATÉ 10.000 PESSOAS ATIVAS + R$ 195,00 / mês|PESSOAS ILIMITADAS + R$ 390,00 / mês||LINHA DO TEMPO|10/12/2025 - Reajuste anual com base no índice IGP-m/FGV, no percentual de 0,92% passando de 3327,78 para 3358,39"
"2643";"33270708000111_GEKRIL";"GEKRIL INDUSTRIA E COMERCIO DE TINTAS LTDA";;"financeiro";"27992034910";"financeiro@gekril.com.brthalita.barbosa@gekril.com.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Offline sem Nuvem";"ATIVO";"Ponto Secullum";"26/06/2024";"26/06/2026";"05/11/2024 14:26";"26/06/2026";"- Contrato Mensal de Locação do Ponto Secullum 4 sem Web Nuvem.|- Serviço de suporte remoto.|*** Observação: Possibilidade de rescisão contratual após 06 (seis) meses de contrato.||LINHA DO TEMPO||RENOVAÇÃO PELO IGPM 7,02% PASSANDO DE 134,15 PARA 143,58."
"2521";"13609791000101_HEBROM";"HEBROM COMERCIAL E SERVICOS INDUSTRIAIS LTDA";;"financeiro";"27 32185719";"atendimento@hebrom.ind.brnfe@hebrom.ind.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"25/03/2024";"25/03/2026";"05/11/2024 14:52";"25/03/2026";"Descrição: Contrato de manutenção de sistema de ponto.|- Licença Mensal do Software Web de Gerenciamento de Ponto Secullum ( Até 50 funcionários )|- Aplicativo para smartphone (Android e iOS)|- Suporte Remoto Total.||**LINHA DO TEMPO|04/04/2025 - REAJUSTE DE CONTRATO PELO IGPM 8,07% PASSANDO DE 159,00 PARA 171,84.||23/12/2024 - Downgrade do software Ponto Secullum Web, passando de 50 para até 10 funcionários ativos. Redução de R$ 280,00, passando de 439,00 para R$ 159,00 mensais.||29/11/2023 - Upgrade do software Ponto Secullum Web, passando da versão PRO para ULTIMATE. Acréscimo de R$ 110,00, passando de R$ 329,00 para R$ 439,00 mensal."
"2369";"28431575000188_HOSPITEC";"HOSPITEC COMERCIO REPRESENTACOES LTDA";;"FERNANDA";"27 3421-4800";"qualidade@hospitec.netrenato.neto@hospitec.netadministra@hospitec.netnfs@atasistemas.com.br";"Ata - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"06/11/2023";"06/11/2026";"05/11/2024 14:52";"06/11/2026";"Descrição: Contrato Manutenção de Sistema de Ponto ||LINHA DO TEMPO|13/11/2025 Reajuste de contrato IGPM 0,92% pssando de 128,62 para 129,81.|24/11/2022 - Renovação de contrato com migração.|Migração de Ponto 4 para o Ponto Web - 15 funcionários ativos"
"2338";"41553257000158 IKM";"IKM SUBSEA BRASIL LTDA.";;"financeiro";;"bianca.duarte@br.ikm.comthais.oliveira@br.ikm.comnfs@atasistemas.com.br";"Ata - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"14/12/2023";"14/12/2026";"05/11/2024 14:26";"14/12/2026";"Produto: Contrato de manutenção de sistema de ponto|Licença Mensal do Software Web de Gerenciamento de Ponto Secullum ( Até 70 funcionários ) + Aplicativo para smartphone (Android e iOS) + Suporte Remoto Total.|Aditivo (12/09):||Migração do Software de Ponto Secullum web Pro para Ultimate   (Até 70 funcionários ativos) - Orçamento 17290:|* 70 funcionários para 140 funcionários.|* R$ 409,00 para R$ 549,00.||LINHA DO TEMPO|14/01/2026- Renovação de contrato pelo IGPM Deflação- permanece o valor de 584,88|"
"1618";"07619387000108_INFRA";"INFRA EM INSTALACOES ELETRICAS LTDA";;"financeiro";"(11)3895-9009";"fiscal@infraies.comnfs@atasistemas.com.br";"Valor R$ 379,00 Mensal I Suporte e Manutenção - On Site";"ATIVO";"Acesso Manutenção";"21/05/2022";"07/04/2026";"05/11/2024 14:52";"07/04/2026";"Descrição: Serviço de manutenção preventiva e corretiva para os equipamentos Topdata do nosso cliente EDP, localizo em Serra/ES.||PREVENTIVA TRIMESTRAL|*** Refere-se à continuidade do antigo contrato da NS OPEN / OTG, no valor de R$ 382,90.|03 (três) - Controlador de Acesso Topdata InnerNet Bio	|04 (quatro) - Câmera de Videomonitoramento APC CP160	|01 (um) - Software de Acesso - Secullum Acesso ||LINHA DO TEMPO|12/05/2025- Renovação: Feita retirada as câmeras de videomonitoramento. Objeto diminuiu. Novo valor já considerando o reajuste no IGP-M: R$ 379,00."
"2574";"03604115000183_INST. NEFROLOGI";"INSTITUTO NEFROLOGICO DE GUARAPARI LTDA";;"financeiro";"3361-6805";"naira.institutodorim@terra.com.brnfs@atasistemas.com.br";"Ata - Anual Ponto Offline sem Nuvem";"ATIVO";"Ponto Secullum";"20/02/2024";"20/02/2027";"05/11/2024 14:52";"20/02/2027";"Descrição: Contrato de manutenção de sistema de ponto.|+ Locação Anual Ponto Secullum Offline, sem Módulo Web Nuvem |+ Serviço técnico de apoio e suporte remoto|* 01 (uma) visita técnica anual (não cumulativa)||LINHA DO TEMPO|10/02/2026 reajuste anual de 4,26%, conforme índice IPCA acumulado dos últimos 12 meses / Passando para R$ 1.517,12 3X|02/07/2025- Renovado contrato, passando de R$ 1.340,16 para R$ 1.455,14 (não houve resposta do cliente)|15/07/2025- Faturado R$ 1.455,14 em 3x.||"
"2672";"20429725000298_ITIX";"ITIX SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA";;"financeiro";"2730294554";"financeiro@itixti.com.brandresa@itixti.com.brfinanceiro@people4u.com.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"22/06/2024";"22/06/2026";"05/11/2024 14:52";"22/06/2026";"Descrição: Contrato de manutenção de sistema de ponto.|01/11/2023 - Downgrade -30 funcionários, passando de 130 para 100 funcionários ativos. Subtraído o valor de R$ 119,70, passando de R$ 625,02 para R$ 505,32.|30/06/2021 - Adicional +30 funcionários, passando de 100 para 130 funcionários ativos. Acrescido do valor de R$ 119,70||Migração do Ponto 4 para o Ponto Secullum Web (Até 100 funcionários ativos) efetuada em 01/10/2020.|Tabela de valores informada ao cliente:|R$ 319,00 / mês – Até 70 funcionários ativos|R$ 359,00 / mês – Até 80 funcionários ativos|R$ 399,00 / mês – Até 90 funcionários ativos|R$ 429,00 / mês – Até 100 funcionários ativos|R$ 519,00 / mês – Até 125 funcionários ativos||LINHA DO TEMPO|Contrato renovado pelo IGPM 4,39% passando de R$ 505,32 para R$ 527,52 - (22,20)"
"2564";"31971206000192_MEMORIAL HOUSE";"MEMORIAL HOUSE HOMENAGENS POSTUMAS LTDA";;"(27) 3229-8812";"27997063429";"dp@grupoprimicias.com.brgp@grupoprimicias.com.brnfs@atasistemas.com.br";"Valor R$ 136,86 - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"25/04/2024";"25/04/2026";"05/11/2024 14:52";"25/04/2026";"+ Licença Mensal do Ponto Secullum 4 com Módulo Web Nuvem (Cliente não proprietário da licença principal)|+ Serviço de suporte remoto.||* Empresa do grupo FUNERÁRIA PRIMICIAS / PRESERVE LABORATÓRIO|** Desconto de R$ 20,00 nos primeiros 12 meses. Na renovação será praticado o valor de R$ 99,00.||01/07/2025 - Habilitado o recurso Gestão de Arquivos. Acréscimo de R$ 51,00 rateado entre os 4 (quatro) CNPJs.|31.971.206/0001-92 – MEMORIAL HOUSE HOMENAGENS POSTUMAS LTDA – R$ 12,75 passando de R$ 124,11 para R$ 136,86|21.879.519/0001-61  - VELAR SERVICOS POSTUMOS LTDA – R$ 12,75|09.595.974/0001-30 – PRESERVE SERVICOS POSTUMOS LTDA – Matiz – R$ 12,75|09.595.974/0004-82 – PRESERVE SERVICOS POSTUMOS LTDA –Filial – R$ 12,75||01/07/2025 - Adicional de +10 funcionários ativos na versão Ultimate, passando de 60 para 70 funcionários ativos. Concedido pela gerência o adicional sem custo. Adicional de função gestão de arquivos mediante o valor de R$ 51,00 rateado (R$ 12,75 nos 4 CNPJs). Acréscimo de R$ 12,75, passando de R$ 124,11 para R$ 136,86.||27/03/2024 - Upgrade no sistema Ponto Secullum Web ULTIMATE. Adicional de +10 funcionários ativos, passando de 50 para 60. |BANCO REGISTRADO NO CNPJ 595974000482 — PRESERVE SERVICOS POSTUMOS LTDA - FILIAL||FATURAMENTO E ENVIO DAS NOTAS REFERENTE AO ADICIONAL PARA AS SEGUITES EMPRESAS|Contrato 2222 | + R$19,66/mês |09595974000130 PRESERVE SERVICOS POSTUMOS LTDA|Contrato 2040 | + R$19,66/mês |21879519000161 VELAR SERVICOS POSTUMOS LTDA|Contrato 2039 | + R$19,66/mês | 31971206000192 MEMORIAL HOUSE HOMENAGENS POSTUMAS LTDA"
"2504";"19842451000102_MULTI FLEX";"MULTI FLEX PNEUS E ACESSORIOS LTDA";;"financeiro";"(27)3216-7664";"leidiane@multiflexpneus.com.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"05/02/2024";"05/02/2027";"05/11/2024 14:52";"05/02/2027";"Descrição: Contrato de manutenção de sistema de ponto.|+ Licença mensal do Ponto Secullum Web para até 20 funcionários ativos.|+ Serviço de suporte remoto.||CONTRATO REAJUSTADO 6,74% IGPM PASSANDO DE 134,67 PARA 143,76."
"2479";"27165554000367_VILA VELHA";"MUNICIPIO DE VILA VELHA";;"(27)3149-7980";"2799918-9032";"maria.bernardino@vilavelha.es.gov.brjuliabernardino@live.com ";"Valor: R$ 1.081,55";"ATIVO";"Acesso Manutenção + GE";"08/03/2024";"08/03/2027";"05/11/2024 14:52";"08/03/2027";"Descrição: SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE CONTROLADORES DE ACESSO com fornecimento de peças e suporte técnico do software.||03/03/2025: Contrato renovado pelo INPC - 4,17%, passando de R$ 996,64 p/  R$ 1.038,24. Prorrogação de vigência por 12 meses, até o dia 08/03/2026.|08/03/2024 - Renovação de contrato considerando o acréscimo de 3,818%, passando de R$ 960,00 para o valor mensal de R$ 996,65.||Observações da nota:|Ata nº: 293/2022 |Contrato nº: 079/2023 |Processo originário: 5031/2022 |Processo de Execução: 473/2023 |Nº da OS/AF: 378/2023 e 379/2023||- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - |07 (sete) Controlador Topdata Inner Acesso Grafite LFD Bio Prox + Fechadura Eletroímã + Fonte de Alimentação + Bateria 7A + Botoeira|02 (dois) Leitor Biométrico USB de Balcão - Hamster DX ( LFD Topdata )|01 (uma) Licença Perpétua de Uso do Software Secullum Acesso.Net com Versão Web ( )||06/10/2023 | + 01 (um) Controlador Topdata Inner Acesso Grafite LFD Bio Prox + Fechadura Eletroímã + Fonte de Alimentação + Bateria 7A + Botoeira"
"2477";"27165554000367_VILA VELHA";"MUNICIPIO DE VILA VELHA";;"(27)3149-7980";"2799918-9032";"maria.bernardino@vilavelha.es.gov.brjuliabernardino@live.com";"Valor: R$ 1.038,22";"ATIVO";"Acesso Manutenção + GE";"08/03/2024";"08/03/2026";"05/11/2024 14:52";"08/03/2026";"Descrição: SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE CATRACAS com fornecimento de peças e suporte técnico do software.||08/03/2025: Renovação do Contrato pelo INPC 4,17%, passando de R$ 1.038,18 p/ R$ 1.081,53. Prorrogação da vigência por 12 meses, encerrando-se em 08/03/2026.|08/03/2024 - Renovação de contrato considerando o acréscimo de 3,82%, passando de R$ 1.000,00 para o valor mensal de R$ 1.038,18.||Observações da nota:|Ata nº: 293/2022 |Contrato nº: 079/2023 |Processo originário: 5031/2022 |Processo de Execução: 473/2023 |Nº da OS/AF: 378/2023 e 379/2023||04 (quatro) Catraca Topdata Pedestal Revolution 4 LFD ( Biometria + Leitor Smart + Urna Coletora + Braco Articulado )|01 (uma) Catraca Topdata Pedestal PNE 4 LFD ( Biometria + Leitor Smart )|02 (dois) Leitor Biométrico USB de Balcão - Hamster DX ( LFD Topdata )|01 (uma) Licença Perpétua de Uso do Software Secullum Acesso.Net com Versão Web ( )"
